120000, 16, 1.145284e-010
120000, 16, 1.926312e-014
120000, 16, 3.761910e-014
120000, 16, 6.343083e-014
120000, 16, 1.145284e-010
120000, 16, 1.926312e-014
120000, 16, 3.761910e-014
120000, 16, 6.190047e-005
120000, 16, 7.773740e-010
120000, 16, 1.510563e-009
120000, 16, 1.144831e+001
300000, 16, 9.346639e-005
120000, 16, 5.279793e-011
300000, 16, 5.279793e-011
120000, 16, 4.018239e-011
300000, 16, 4.018239e-011
120000, 16, 1.878008e-001
300000, 16, 1.580850e-001
120000, 16, 1.029408e-001
300000, 16, 4.041936e-002
120000, 16, 4.041448e-002
300000, 16, 4.041448e-002
120000, 16, 1.145284e-010
120000, 16, 1.926312e-014
120000, 16, 3.761910e-014
120000, 16, 1.145284e-010
120000, 16, 1.145284e-010
120000, 16, 1.926312e-014
120000, 16, 3.761910e-014
120000, 16, 6.343083e-014
120000, 16, 1.145284e-010
120000, 16, 1.926312e-014
120000, 16, 3.761910e-014
120000, 16, 6.343083e-014
120000, 16, 9.463410e-014
120000, 16, 6.059159e-014
120000, 16, 3.047675e-014
120000, 16, 1.145284e-010
120000, 16, 1.926312e-014
120000, 16, 3.761910e-014
120000, 16, 6.343083e-014
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 3.041799e-010
120000, 16, 7.537757e-010
120000, 16, 2.476388e-010
120000, 16, 1.193816e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 3.041799e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 3.041799e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 3.041799e-010
120000, 16, 7.537757e-010
120000, 16, 2.476388e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 3.041799e-010
120000, 16, 7.537757e-010
120000, 16, 2.476388e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
120000, 16, 3.041799e-010
120000, 16, 2.315782e-010
120000, 16, 1.530410e-010
120000, 16, 2.837511e-010
